2018-12-25 06:24:53,b'RT @1776Stonewall: https://t.co/GBbjBgxqVB  Actor William Shatner SLAMS #MeToo Movement Over \xe2\x80\x9cBaby It\xe2\x80\x99s Cold Outside\xe2\x80\x9d'
2018-12-25 06:24:52,"b'When these #SickMotherPhuckers have their next congratulatory &amp; anti-Trump #MeToo moment  on TV, remember this---&gt;H\xe2\x80\xa6 https://t.co/cYDKoM8Q3t'"
2018-12-25 06:24:52,b'RT @AmanKayamHai_ET: #Genpact coverage\n\nOnly in ET: SSP Noida says he will probe if #MeToo allegations against Swaroop Raj were correct or\xe2\x80\xa6'
2018-12-25 06:24:50,b'RT @organicpoison23: Yamanashi University Environmental Dynamics Laboratory Student Bijay Shakya drug raped me.  He took advantage of me se\xe2\x80\xa6'
2018-12-25 06:23:34,b'@ENGLAND4TRUMP @KevinSpacey Yes charged with... but I\xe2\x80\x99ve seen many of these #metoo things fall apart. If he\xe2\x80\x99s guilt\xe2\x80\xa6 https://t.co/wlfhMsFO04'
2018-12-25 06:23:28,b'RT @1776Stonewall: https://t.co/GBbjBgxqVB  Actor William Shatner SLAMS #MeToo Movement Over \xe2\x80\x9cBaby It\xe2\x80\x99s Cold Outside\xe2\x80\x9d'
2018-12-25 06:23:22,b'RT @americankat62: Please retweet! Terrific positive article about the Duchess of Sussex! by #SarahGrossbart @Eonline Not one of the racist\xe2\x80\xa6'
2018-12-25 06:22:49,b'RT @organicpoison23: Yamanashi University Environmental Dynamics Laboratory Student Bijay Shakya drug raped me.  He took advantage of me se\xe2\x80\xa6'
2018-12-25 06:22:10,b'RT @Alyssa_Milano: I just sent out a tweet. @TaranaBurke started #MeToo over ten years ago. \n\nShe transformed me from a victim into a survi\xe2\x80\xa6'
2018-12-25 06:21:53,b'#Genpact coverage\n\nOnly in ET: SSP Noida says he will probe if #MeToo allegations against Swaroop Raj were correct\xe2\x80\xa6 https://t.co/TcCZ9FKrzc'
2018-12-25 06:21:43,b'RT @ExAmish101: Looking for sexual assault survivors who were intimidated or silenced by their church to participate in a TV Series about s\xe2\x80\xa6'
2018-12-25 06:21:32,"b'@jordanbpeterson Me too, really.\n#metoo'"
2018-12-25 06:21:11,b'I\xe2\x80\x99m really having a hard time processing this @KevinSpacey video... #ChristmasEve2018 #FrankUnderwood #LetMeBeFrank\xe2\x80\xa6 https://t.co/nMiy7ADbPv'
2018-12-25 06:20:55,b'RT @JimBOBlbc: But the constitution says WE THE ELECTRIOL COLLEGE? #saudigate #russiagate #chinagate #tradewars #tradewar #GovernmentShutdo\xe2\x80\xa6'
2018-12-25 06:20:19,b'RT @ExAmish101: Looking for sexual assault survivors who were intimidated or silenced by their church to participate in a TV Series about s\xe2\x80\xa6'
2018-12-25 06:19:42,b'WeChat feminist groups being clamped down on in China #censorship #china #ccp #metoo #feminism #wechat\xe2\x80\xa6 https://t.co/a5M0VUiO46'
